VendaID,Data da Venda,ClienteID,VendedorID,Produto,Quantidade,Preço Unitário,Forma de Pagamento,Status da Venda,Região
1869,2024-05-20,1917,23,Notebook Dell,6,804.96,Cartão de Crédito,Cancelado,RR
1870,2025-06-23,480,6,Notebook Dell,7,178.02,Cartão de Crédito,Pendente,ES
1871,2024-04-01,1362,9,Teclado Mecânico,17,3005.96,Boleto,Cancelado,AL
1872,2024-03-15,1406,50,Cadeira Gamer,20,1747.47,Transferência,Pendente,SE
1873,2024-11-10,709,35,Pen Drive 64GB,3,1741.58,Boleto,Pago,PE
1874,2024-05-25,485,12,Pen Drive 64GB,8,3328.6,Cartão de Crédito,Pago,AM
1875,2024-01-03,246,18,Pen Drive 64GB,18,720.09,Transferência,Pago,AM
1876,2024-10-27,882,13,Headset HyperX,13,844.4,Boleto,Pago,ES
1877,2025-02-01,295,16,HD Externo 1TB,3,1686.7,Transferência,Cancelado,RR
1878,2023-11-23,18,18,Cadeira Gamer,11,3239.71,Boleto,Pago,AL
1879,2024-09-11,706,24,Notebook Dell,20,4574.57,Boleto,Cancelado,
1880,2023-10-09,539,37,"Monitor LG 24""",8,431.77,Dinheiro,Pendente,MA
1881,2024-07-23,1364,15,Headset HyperX,20,2336.09,Dinheiro,Cancelado,PE
1882,2024-08-28,1223,12,Impressora HP,1,1578.67,PIX,Pendente,RJ
1883,2025-03-08,863,44,Smartphone Samsung,5,556.24,Cartão de Crédito,Pendente,RR
1884,2023-12-11,1840,20,Headset HyperX,14,3940.81,Dinheiro,Pago,RJ
1885,2024-09-20,423,24,Pen Drive 64GB,5,2174.49,Transferência,Pendente,AP
1886,2024-09-25,1820,33,Mouse Logitech,6,4073.61,Cartão de Crédito,Cancelado,CE
1887,2024-06-01,819,16,Smartphone Samsung,15,388.58,Transferência,Cancelado,BA
1888,2025-07-28,809,33,Smartphone Samsung,2,972.05,PIX,Pendente,DF
1889,2024-01-13,449,45,Pen Drive 64GB,20,4120.35,Transferência,Pago,GO
1890,2025-01-11,1961,6,Impressora HP,13,1718.8,PIX,Pendente,ES
1891,2025-03-22,326,21,Teclado Mecânico,10,1940.13,Dinheiro,Pendente,MA
1892,2024-07-25,1000,29,Headset HyperX,10,1884.42,Boleto,Pendente,AP
1893,2025-02-27,1060,23,Headset HyperX,4,4972.04,Transferência,Pendente,RR
1894,2025-06-09,1282,38,Mouse Logitech,6,793.28,PIX,Pago,PA
1895,2025-08-31,1311,27,Notebook Dell,7,2629.65,Cartão de Crédito,Pendente,GO
1896,2025-04-17,1176,6,Smartphone Samsung,5,2925.55,Dinheiro,Cancelado,
1897,2025-03-14,1306,1,HD Externo 1TB,18,2658.02,PIX,Pendente,RO
1898,2024-07-18,741,39,Pen Drive 64GB,2,3914.16,Dinheiro,Pendente,PR
1899,2023-10-08,967,35,Headset HyperX,3,4128.85,PIX,Pendente,RN
1900,2024-05-19,471,17,Impressora HP,11,2758.82,Cartão de Crédito,Pago,SP
1901,2024-07-25,1256,43,Mouse Logitech,4,2792.91,Boleto,Pendente,PI
1902,2024-10-25,588,7,HD Externo 1TB,12,701.23,PIX,Cancelado,AL
1903,2025-06-09,231,22,Mouse Logitech,14,2244.47,Transferência,Pendente,MG
1904,2024-11-11,1675,43,Mouse Logitech,10,1299.29,Dinheiro,Cancelado,DF
1905,2025-01-17,352,39,Mouse Logitech,18,3747.72,Boleto,Cancelado,AL
1906,2024-06-06,148,50,Notebook Dell,19,4049.77,Cartão de Crédito,Pendente,BA
1907,2024-06-29,368,10,Teclado Mecânico,10,4934.45,Transferência,Pago,AM
1908,2025-07-21,1452,46,Impressora HP,18,3107.6,Dinheiro,Pago,MA
1909,2024-06-18,611,31,"Monitor LG 24""",15,4045.43,Cartão de Crédito,Pendente,AP
1910,2023-10-21,654,21,"Monitor LG 24""",4,128.18,Transferência,Cancelado,RR
1911,2023-09-27,903,38,Cadeira Gamer,8,2452.3,Dinheiro,Pendente,AP
1912,2024-04-16,660,1,Mouse Logitech,15,3562.75,Cartão de Crédito,Pendente,DF
1913,2025-05-31,799,34,Pen Drive 64GB,11,4845.42,Dinheiro,Pendente,RO
1914,2025-06-28,1035,11,Teclado Mecânico,14,310.09,Boleto,Pago,AL
1915,2024-10-30,1896,29,Mouse Logitech,10,3808.66,Dinheiro,Pago,SC
1916,2025-08-13,799,47,Smartphone Samsung,9,3015.43,Dinheiro,Cancelado,MA
1917,2025-04-22,1128,26,Teclado Mecânico,3,1707.85,Cartão de Crédito,Cancelado,
1918,2023-12-01,412,20,Impressora HP,12,4982.05,Dinheiro,Cancelado,MG
1919,2024-01-28,1773,46,HD Externo 1TB,17,4486.39,Dinheiro,Pendente,PE
1920,2023-11-07,1513,9,HD Externo 1TB,14,3293.01,Cartão de Crédito,Pendente,RN
1921,2025-06-28,593,35,Pen Drive 64GB,4,2857.38,Dinheiro,Pago,PE
1922,2025-05-08,794,14,HD Externo 1TB,19,1225.92,PIX,Pago,TO
1923,2024-04-30,450,27,Notebook Dell,3,3207.67,PIX,Pago,MA
1924,2024-08-11,991,40,Pen Drive 64GB,1,4408.76,Boleto,Pago,SC
1925,2024-11-26,541,20,Mouse Logitech,2,3557.22,Transferência,Pago,AM
1926,2024-09-17,422,47,Impressora HP,20,4570.5,Cartão de Crédito,Cancelado,GO
1927,2024-09-16,1881,6,Smartphone Samsung,12,734.21,Cartão de Crédito,Pendente,GO
1928,2023-11-27,1396,17,Cadeira Gamer,6,357.81,Cartão de Crédito,Pago,PE
1929,2023-11-08,1759,9,Smartphone Samsung,17,4910.4,Cartão de Crédito,Pago,AC
1930,2023-10-12,87,27,Cadeira Gamer,11,4161.84,PIX,Pago,AC
1931,2025-02-01,581,13,Teclado Mecânico,1,2241.6,PIX,Cancelado,MS
1932,2025-08-22,1198,43,Headset HyperX,9,2339.05,Cartão de Crédito,Pendente,BA
1933,2025-05-13,1132,48,Smartphone Samsung,10,3809.28,PIX,Pendente,TO
1934,2024-08-09,589,33,Mouse Logitech,18,2084.63,Dinheiro,Pendente,AM
1935,2025-07-18,1182,35,Cadeira Gamer,16,156.81,PIX,Pago,
1936,2025-08-23,1163,5,"Monitor LG 24""",19,2139.5,Transferência,Pago,RR
1937,2024-10-07,932,8,Cadeira Gamer,15,228.88,Boleto,Pago,PB
1938,2024-11-21,134,37,HD Externo 1TB,17,2704.04,Transferência,Cancelado,RR
1939,2024-04-10,1396,35,Cadeira Gamer,11,4614.83,Dinheiro,Cancelado,SE
1940,2024-02-12,892,41,"Monitor LG 24""",12,3632.3,Cartão de Crédito,Pago,ES
1941,2024-01-04,1821,46,Headset HyperX,8,3504.6,Boleto,Pendente,ES
1942,2025-03-04,1018,19,Mouse Logitech,19,2609.08,PIX,Pago,PB
1943,2024-12-12,1507,39,Headset HyperX,11,716.22,PIX,Pendente,SC
1944,2025-03-16,375,24,Pen Drive 64GB,3,820.05,Transferência,Pago,MS
1945,2023-12-29,1717,9,Cadeira Gamer,8,4692.24,Transferência,Cancelado,AP
1946,2024-06-12,1911,31,Notebook Dell,13,2330.16,Transferência,Pago,PB
1947,2024-03-01,581,48,Cadeira Gamer,2,4905.18,Cartão de Crédito,Pago,RS
1948,2023-09-26,1826,21,Cadeira Gamer,4,3854.06,Dinheiro,Pendente,PA
1949,2023-12-25,1555,19,Headset HyperX,14,3732.52,Boleto,Pendente,RS
1950,2024-02-18,1152,18,Pen Drive 64GB,1,4807.67,Boleto,Pendente,RO
1951,2025-08-17,1367,37,"Monitor LG 24""",4,2282.71,Dinheiro,Pendente,MA
1952,2025-06-17,1685,48,Headset HyperX,8,3795.11,Boleto,Pago,MT
1953,2025-08-10,195,49,Headset HyperX,20,2426.07,Dinheiro,Cancelado,BA
1954,2025-07-09,1531,44,HD Externo 1TB,16,3431.82,Cartão de Crédito,Pago,BA
1955,2024-01-18,1826,50,Notebook Dell,13,2880.51,Cartão de Crédito,Pago,GO
1956,2025-03-16,456,25,Headset HyperX,3,4512.51,Cartão de Crédito,Cancelado,PB
1957,2024-04-16,378,14,Headset HyperX,20,1028.21,Boleto,Cancelado,AP
1958,2024-08-19,652,40,Smartphone Samsung,14,4421.22,PIX,Pago,AP
1959,2025-01-26,924,8,Smartphone Samsung,8,2655.93,Dinheiro,Cancelado,SE
1960,2024-06-21,1632,7,Smartphone Samsung,18,2841.8,PIX,Pago,RS
1961,2024-08-28,727,8,Pen Drive 64GB,6,4426.56,Boleto,Pago,MS
1962,2025-06-19,592,5,Smartphone Samsung,14,1630.96,Transferência,Pendente,CE
1963,2025-03-22,833,22,Mouse Logitech,5,3369.62,PIX,Pendente,RN
1964,2024-10-09,1407,3,HD Externo 1TB,19,565.86,Cartão de Crédito,Pendente,MA
1965,2025-08-07,350,3,Notebook Dell,18,3036.23,Transferência,Pendente,DF
1966,2023-10-12,646,50,"Monitor LG 24""",14,4682.4,Transferência,Cancelado,BA
1967,2023-09-12,1962,44,Cadeira Gamer,19,2913.27,Boleto,Pendente,SC
1968,2024-06-21,1522,24,Mouse Logitech,1,2306.25,Transferência,Pendente,RO
1969,2025-02-17,33,28,Headset HyperX,10,4180.23,Transferência,Pago,SE
1970,2023-10-11,564,40,"Monitor LG 24""",18,2217.3,Cartão de Crédito,Pago,RS
1971,2024-06-06,144,27,Headset HyperX,8,3034.78,Cartão de Crédito,Cancelado,PE
1972,2024-12-26,335,42,Cadeira Gamer,18,4268.61,PIX,Pendente,
1973,2024-12-22,1499,4,HD Externo 1TB,7,3039.99,Transferência,Pago,TO
1974,2024-07-25,201,22,HD Externo 1TB,4,2256.58,Cartão de Crédito,Cancelado,SE
1975,2025-03-16,1464,6,"Monitor LG 24""",9,4662.69,PIX,Pago,PI
1976,2025-08-13,1864,41,Headset HyperX,19,51.71,Transferência,Pendente,MA
1977,2024-10-06,1973,34,Headset HyperX,13,2676.84,Transferência,Cancelado,BA
1978,2023-12-19,695,43,Impressora HP,1,284.17,PIX,Cancelado,AP
1979,2024-03-19,995,32,Smartphone Samsung,3,3756.53,PIX,Cancelado,TO
1980,2024-03-22,1278,32,Pen Drive 64GB,3,2365.29,Dinheiro,Pendente,BA
1981,2023-12-30,1910,1,HD Externo 1TB,12,4039.29,Cartão de Crédito,Pago,PE
1982,2025-04-06,1031,23,Smartphone Samsung,1,1351.51,Cartão de Crédito,Cancelado,RN
1983,2024-08-16,1175,29,"Monitor LG 24""",15,3762.26,Dinheiro,Cancelado,RS
1984,2023-10-06,1971,34,Impressora HP,13,90.64,PIX,Cancelado,
1985,2025-04-12,1112,41,HD Externo 1TB,14,2373.16,PIX,Pago,AL
1986,2025-05-24,803,2,Cadeira Gamer,10,303.45,Transferência,Cancelado,SC
1987,2024-09-11,1594,5,Smartphone Samsung,15,4060.94,Cartão de Crédito,Cancelado,MG
1988,2024-01-20,1735,21,Impressora HP,10,4081.63,Dinheiro,Cancelado,MA
1989,2025-04-25,138,24,Smartphone Samsung,15,4185.33,Boleto,Cancelado,AP
1990,2025-03-20,623,18,Impressora HP,3,2271.06,PIX,Cancelado,AM
1991,2024-03-02,1516,30,"Monitor LG 24""",5,2721.02,Cartão de Crédito,Cancelado,ES
1992,2025-06-08,1783,41,Pen Drive 64GB,9,540.58,Boleto,Cancelado,RO
1993,2024-08-16,1478,30,HD Externo 1TB,18,2520.75,PIX,Cancelado,MG
1994,2025-01-24,1409,11,Cadeira Gamer,17,1603.37,Cartão de Crédito,Cancelado,MS
1995,2023-10-01,255,47,Teclado Mecânico,15,3871.03,Boleto,Pago,PR
1996,2024-06-14,282,24,Mouse Logitech,14,3861.84,PIX,Pendente,SC
1997,2025-04-23,499,32,Cadeira Gamer,17,3375.31,Boleto,Pendente,RS
1998,2024-05-25,1962,49,Pen Drive 64GB,20,2352.97,Transferência,Pendente,SE
1999,2025-05-13,852,2,Impressora HP,13,4498.36,Cartão de Crédito,Pendente,SE
2000,2023-10-30,1844,28,Headset HyperX,8,1508.65,Cartão de Crédito,Cancelado,
2001,2023-10-05,1253,37,HD Externo 1TB,17,1485.05,Cartão de Crédito,Pago,RR
2002,2025-03-02,104,6,Impressora HP,6,4519.4,Transferência,Pendente,CE
2003,2024-07-26,1508,10,Mouse Logitech,8,3438.93,Boleto,Pendente,RO
2004,2024-11-08,929,28,Notebook Dell,6,3603.47,Boleto,Pago,RJ
2005,2024-11-02,364,26,HD Externo 1TB,10,2593.57,Dinheiro,Pago,AL
2006,2025-03-23,8,16,Notebook Dell,11,2658.29,Transferência,Pendente,PE
2007,2024-10-31,989,20,Notebook Dell,15,1549.26,Dinheiro,Cancelado,PE
2008,2024-06-05,133,44,Smartphone Samsung,13,2627.64,Boleto,Cancelado,AM
2009,2025-07-04,1128,7,HD Externo 1TB,3,4514.27,Transferência,Cancelado,MG
2010,2025-06-21,215,22,Headset HyperX,10,3242.69,PIX,Pendente,PA
2011,2024-08-26,1946,29,Notebook Dell,4,1314.51,Boleto,Pago,AC
2012,2024-12-19,1326,7,Impressora HP,9,1472.44,Boleto,Cancelado,BA
2013,2023-12-01,1383,3,Notebook Dell,17,1810.97,Transferência,Pendente,AL
2014,2023-11-15,977,17,Cadeira Gamer,19,469.14,Dinheiro,Pendente,RN
2015,2024-12-29,134,17,,11,1228.59,PIX,Cancelado,SE
2016,2023-11-18,1326,47,Headset HyperX,12,692.36,Transferência,Cancelado,AP
2017,2025-07-26,346,16,Pen Drive 64GB,14,894.18,PIX,Pago,PA
2018,2024-08-31,6,50,,7,596.05,PIX,Pendente,MS
2019,2024-05-26,1060,4,Notebook Dell,12,3413.55,PIX,Pendente,RJ
2020,2025-08-16,1905,43,Headset HyperX,9,2520.83,Transferência,Cancelado,AC
2021,2025-09-04,1606,38,Teclado Mecânico,1,1125.03,PIX,Pendente,RR
2022,2024-05-03,1374,44,Smartphone Samsung,16,1648.28,Dinheiro,Pendente,RO
2023,2025-07-27,875,7,Teclado Mecânico,9,2069.24,Cartão de Crédito,Cancelado,PR
2024,2025-07-16,215,31,Teclado Mecânico,18,2693.52,Dinheiro,Pago,ES
2025,2024-10-06,1516,18,Impressora HP,10,1821.69,Cartão de Crédito,Cancelado,ES
2026,2024-10-09,1415,39,"Monitor LG 24""",14,2659.23,PIX,Pago,SP
2027,2025-06-02,307,28,Headset HyperX,4,2720.37,Dinheiro,Pago,SC
2028,2024-07-09,1967,42,Teclado Mecânico,11,4171.27,Dinheiro,Pago,AM
2029,2025-04-20,1263,22,Cadeira Gamer,16,1282.21,PIX,Cancelado,RR
2030,2023-10-25,1088,40,HD Externo 1TB,19,4868.96,Cartão de Crédito,Pago,AM
2031,2024-04-09,724,4,"Monitor LG 24""",10,3295.51,Transferência,Pendente,PE
2032,2025-08-25,1288,49,"Monitor LG 24""",13,3370.51,Cartão de Crédito,Cancelado,PB
2033,2024-10-27,664,10,"Monitor LG 24""",9,3688.0,Boleto,Pago,SE
2034,2025-05-25,1759,19,Notebook Dell,11,3643.05,Boleto,Pendente,TO
2035,2024-08-03,1242,28,Impressora HP,10,1462.98,Boleto,Cancelado,PA
2036,2025-04-16,813,10,Mouse Logitech,13,804.32,Cartão de Crédito,Cancelado,SP
2037,2025-02-19,1442,2,Mouse Logitech,20,1993.83,Cartão de Crédito,Pendente,SC
2038,2024-01-28,1190,34,Notebook Dell,2,2004.09,Dinheiro,Cancelado,RS
2039,2024-02-09,573,6,Cadeira Gamer,1,4751.41,Boleto,Pendente,GO
2040,2023-11-24,1528,41,Headset HyperX,5,1734.58,Cartão de Crédito,Cancelado,
2041,2024-02-19,1666,28,Notebook Dell,20,2909.5,Transferência,Cancelado,
2042,2025-04-01,1058,30,Smartphone Samsung,10,2115.23,Dinheiro,Cancelado,PB
2043,2025-06-24,1643,25,Teclado Mecânico,20,2288.0,Transferência,Pago,PR
2044,2025-06-07,703,24,Pen Drive 64GB,9,2598.92,Dinheiro,Pendente,PE
2045,2023-10-15,1802,14,Cadeira Gamer,15,3922.59,Transferência,Pendente,MS
2046,2023-10-13,1489,6,Teclado Mecânico,6,521.18,Transferência,Pendente,SP
2047,2025-09-07,594,19,Cadeira Gamer,10,4307.35,Dinheiro,Pago,PI
2048,2024-09-24,1417,26,"Monitor LG 24""",20,788.73,Boleto,Pago,RS
2049,2024-06-07,924,21,Mouse Logitech,13,2299.75,PIX,Pago,RS
2050,2025-04-17,1584,39,Cadeira Gamer,15,64.24,Transferência,Cancelado,RN
2051,2025-04-20,652,50,HD Externo 1TB,12,1156.52,Boleto,Pago,
2052,2024-04-07,1316,4,Impressora HP,8,4433.59,Boleto,Pago,PR
2053,2024-10-29,1314,47,"Monitor LG 24""",7,1525.52,Cartão de Crédito,Cancelado,ES
2054,2024-06-03,151,35,Pen Drive 64GB,18,3698.72,Boleto,Cancelado,MG
2055,2025-03-24,942,47,Mouse Logitech,16,730.36,Boleto,Pago,PR
2056,2025-02-16,422,31,Cadeira Gamer,8,169.97,PIX,Pago,AL
2057,2023-10-09,483,39,Impressora HP,4,644.65,Boleto,Pago,AP
2058,2025-04-10,1501,5,Teclado Mecânico,6,2189.01,Cartão de Crédito,Cancelado,AM
2059,2024-04-05,1520,42,Impressora HP,13,2567.27,Dinheiro,Pendente,ES
2060,2023-12-28,1923,47,Impressora HP,5,4947.09,Boleto,Pago,RS
2061,2023-12-08,1252,9,Notebook Dell,17,2778.77,PIX,Pago,RS
2062,2025-08-17,1212,9,Impressora HP,16,2750.6,PIX,Pago,AP
2063,2024-10-31,1579,6,"Monitor LG 24""",20,2145.65,Boleto,Cancelado,AL
2064,2025-06-21,1163,6,Notebook Dell,17,2594.98,Dinheiro,Cancelado,PB
2065,2025-07-13,1001,14,Mouse Logitech,7,4481.55,Cartão de Crédito,Cancelado,PR
2066,2024-09-02,1666,14,HD Externo 1TB,17,4559.47,Transferência,Pendente,DF
2067,2024-09-16,1597,14,Cadeira Gamer,5,3569.77,Dinheiro,Pendente,MS
2068,2025-08-23,1855,49,Pen Drive 64GB,7,2520.42,PIX,Pendente,GO
2069,2025-05-07,624,18,Notebook Dell,11,3386.79,Transferência,Pago,
2070,2025-07-19,53,26,Notebook Dell,7,1439.36,PIX,Cancelado,
2071,2024-01-08,644,40,Smartphone Samsung,5,498.09,Cartão de Crédito,Cancelado,TO
2072,2024-08-21,1429,47,Cadeira Gamer,16,2435.13,Dinheiro,Cancelado,SP
2073,2025-01-13,1962,25,Mouse Logitech,8,2155.75,Cartão de Crédito,Pago,RR
2074,2024-11-15,1860,17,Notebook Dell,19,2972.96,Dinheiro,Pago,RO
2075,2024-12-05,1379,45,Teclado Mecânico,8,655.15,Cartão de Crédito,Pendente,
2076,2025-06-02,1918,11,Smartphone Samsung,15,4940.63,Dinheiro,Pago,PA
2077,2025-02-05,927,19,HD Externo 1TB,7,1307.84,PIX,Pago,CE
2078,2024-11-25,297,28,"Monitor LG 24""",19,2633.63,PIX,Cancelado,PI
2079,2025-01-30,1619,23,"Monitor LG 24""",11,2354.61,Dinheiro,Cancelado,PR
2080,2023-12-16,1763,34,Impressora HP,18,3063.95,Cartão de Crédito,Cancelado,RJ
2081,2024-06-11,226,33,Cadeira Gamer,19,1602.94,Cartão de Crédito,Cancelado,GO
2082,2025-08-06,1484,4,HD Externo 1TB,11,1878.89,Transferência,Pago,RR
2083,2025-08-02,1253,3,HD Externo 1TB,9,4819.09,Boleto,Pago,RN
2084,2023-11-16,776,19,Headset HyperX,10,2013.68,Cartão de Crédito,Cancelado,
2085,2023-10-05,98,38,Headset HyperX,4,4173.84,PIX,Pendente,PE
2086,2025-08-18,1729,20,Smartphone Samsung,11,3523.79,Transferência,Pendente,
2087,2024-04-23,1001,13,"Monitor LG 24""",13,2939.91,Dinheiro,Cancelado,BA
2088,2025-06-12,1751,46,Pen Drive 64GB,10,2724.51,Dinheiro,Pago,AL
2089,2023-10-26,1011,11,Headset HyperX,10,4460.69,PIX,Pendente,MA
2090,2024-01-16,1403,12,"Monitor LG 24""",4,3635.45,PIX,Cancelado,AL
2091,2024-11-10,1340,26,Notebook Dell,1,2303.99,Boleto,Pendente,TO
2092,2024-08-15,217,49,Impressora HP,1,578.15,Transferência,Cancelado,RJ
2093,2025-03-12,1993,38,Cadeira Gamer,5,865.3,Transferência,Pendente,MG
2094,2024-07-09,1070,32,Smartphone Samsung,19,2112.25,Dinheiro,Pendente,GO
2095,2024-09-24,177,40,Cadeira Gamer,13,4118.35,Dinheiro,Pendente,PA
2096,2025-06-26,205,16,Smartphone Samsung,8,458.0,Dinheiro,Cancelado,AL
2097,2024-06-15,1277,49,Teclado Mecânico,20,4715.25,PIX,Pendente,MA
2098,2025-04-07,39,15,Smartphone Samsung,8,2685.57,Cartão de Crédito,Cancelado,AL
2099,2025-06-02,496,36,"Monitor LG 24""",3,3967.17,Dinheiro,Pago,SC
2100,2023-11-17,284,42,"Monitor LG 24""",16,4062.34,PIX,Pendente,SC
2101,2024-12-16,1185,27,Impressora HP,4,3411.01,Boleto,Pendente,MS
2102,2023-12-09,44,47,"Monitor LG 24""",2,490.3,PIX,Cancelado,AC
2103,2025-03-11,325,12,Teclado Mecânico,14,2542.63,PIX,Pendente,ES
2104,2024-02-08,374,45,HD Externo 1TB,5,3381.18,PIX,Pago,SE
2105,2024-08-13,548,11,Notebook Dell,9,1715.88,PIX,Cancelado,RN
2106,2024-07-15,1381,42,"Monitor LG 24""",9,826.74,Cartão de Crédito,Pago,AL
2107,2025-03-05,1471,3,Smartphone Samsung,16,2697.6,PIX,Cancelado,PA
2108,2025-01-17,1381,16,Cadeira Gamer,1,1379.26,Transferência,Cancelado,PR
2109,2024-07-19,110,16,Mouse Logitech,12,1245.1,Dinheiro,Pago,RJ
2110,2025-09-04,1694,8,HD Externo 1TB,1,631.75,Cartão de Crédito,Pendente,MS
2111,2025-03-22,1019,18,Mouse Logitech,1,4538.34,Dinheiro,Pendente,CE
2112,2025-09-02,635,24,HD Externo 1TB,12,1566.4,Transferência,Cancelado,PE
2113,2024-12-12,134,8,Headset HyperX,2,2416.73,Dinheiro,Cancelado,RS
2114,2024-03-01,1298,12,Pen Drive 64GB,16,4644.23,Boleto,Pago,RS
2115,2025-06-23,119,29,Cadeira Gamer,8,3886.08,Dinheiro,Cancelado,PI
2116,2024-07-11,1553,25,Cadeira Gamer,6,729.29,Cartão de Crédito,Pago,MA
2117,2023-10-26,283,9,Mouse Logitech,18,2499.59,Cartão de Crédito,Pago,MS
2118,2024-01-27,1533,50,Mouse Logitech,16,777.77,Boleto,Cancelado,ES
2119,2023-11-17,883,38,Smartphone Samsung,19,1683.74,PIX,Pago,GO
2120,2025-08-12,742,23,Cadeira Gamer,19,1721.54,Boleto,Cancelado,CE
2121,2025-07-23,768,23,"Monitor LG 24""",2,400.48,PIX,Cancelado,PR
2122,2025-04-23,1839,25,Impressora HP,18,4455.99,Dinheiro,Cancelado,ES
2123,2025-08-13,1700,50,Pen Drive 64GB,1,2686.4,Boleto,Cancelado,
2124,2025-07-28,1604,29,Pen Drive 64GB,14,4453.41,Transferência,Pago,RN
2125,2025-02-28,1048,23,HD Externo 1TB,7,131.48,Boleto,Cancelado,PI
2126,2025-06-16,1543,11,Smartphone Samsung,16,4059.45,PIX,Cancelado,MA
2127,2024-07-01,894,20,Notebook Dell,14,4159.17,Transferência,Cancelado,RN
2128,2023-11-02,1265,35,Mouse Logitech,8,64.57,Cartão de Crédito,Pendente,DF
2129,2025-05-26,64,34,HD Externo 1TB,7,1590.7,PIX,Pendente,MS
2130,2024-02-13,717,9,Smartphone Samsung,18,2648.8,Boleto,Pago,SC
2131,2024-04-12,1670,50,Smartphone Samsung,16,1208.47,Cartão de Crédito,Pendente,SE
2132,2025-08-01,1826,47,Mouse Logitech,1,1729.93,Dinheiro,Pago,PA
2133,2024-05-10,1092,36,Smartphone Samsung,10,3585.31,Boleto,Pendente,RR
2134,2025-04-06,1721,13,Impressora HP,9,4962.54,Cartão de Crédito,Cancelado,
2135,2025-07-11,1970,19,Notebook Dell,6,3042.49,Dinheiro,Pago,PA
2136,2023-12-14,675,49,Teclado Mecânico,10,3497.98,Cartão de Crédito,Pago,RN
2137,2023-11-06,756,23,,4,4070.63,Boleto,Pago,AL
2138,2023-12-25,1849,18,HD Externo 1TB,16,1233.52,Boleto,Pago,AP
2139,2025-01-19,118,42,Cadeira Gamer,15,3623.89,PIX,Cancelado,AM
2140,2024-07-03,1554,26,Cadeira Gamer,4,3172.43,Cartão de Crédito,Pendente,AL
2141,2024-06-19,1678,23,Impressora HP,14,4943.06,PIX,Pago,PA
2142,2025-01-22,341,29,Smartphone Samsung,3,3467.13,Dinheiro,Pago,SC
2143,2023-12-22,1243,43,"Monitor LG 24""",13,595.69,Boleto,Cancelado,MA
2144,2025-02-09,14,32,Pen Drive 64GB,16,4245.26,PIX,Pendente,MG
2145,2025-03-25,477,1,Smartphone Samsung,11,1307.83,PIX,Pendente,AC
2146,2025-06-13,507,34,Pen Drive 64GB,12,1190.23,Dinheiro,Pago,MG
2147,2024-12-13,1421,8,Headset HyperX,10,2421.73,Transferência,Cancelado,AM
2148,2023-10-30,1696,22,HD Externo 1TB,18,1112.52,Transferência,Pago,ES
2149,2025-07-23,961,10,HD Externo 1TB,7,2631.37,PIX,Pago,RN
2150,2025-03-31,904,32,Teclado Mecânico,15,3387.25,Boleto,Pendente,SC
2151,2024-04-12,1601,40,Smartphone Samsung,18,4764.15,PIX,Pago,SP
2152,2024-08-26,792,40,Notebook Dell,14,2300.72,Boleto,Pago,TO
2153,2025-01-29,1269,26,HD Externo 1TB,4,4785.66,Boleto,Pendente,SC
2154,2024-10-23,1993,31,Teclado Mecânico,7,3506.83,Transferência,Pendente,AC
2155,2023-09-20,942,40,Pen Drive 64GB,16,1853.77,Dinheiro,Cancelado,SP
2156,2024-04-27,628,48,Cadeira Gamer,13,3303.17,Transferência,Cancelado,CE
2157,2024-04-24,1732,29,Headset HyperX,20,93.09,Transferência,Cancelado,GO
2158,2024-12-19,65,14,Headset HyperX,4,2559.43,Dinheiro,Pendente,SC
2159,2025-02-08,1183,27,Headset HyperX,7,2364.89,Cartão de Crédito,Pago,RR
2160,2025-01-22,1376,29,Smartphone Samsung,9,3543.52,Transferência,Pendente,SE
2161,2024-12-03,931,49,Teclado Mecânico,11,109.84,Cartão de Crédito,Cancelado,RN
2162,2024-02-04,14,11,"Monitor LG 24""",20,4643.56,PIX,Pago,PE
2163,2025-01-05,779,6,Teclado Mecânico,12,1076.68,Dinheiro,Pendente,PB
2164,2024-02-18,521,9,Cadeira Gamer,17,3197.64,Transferência,Cancelado,PA
2165,2023-10-12,521,20,Mouse Logitech,12,79.04,PIX,Cancelado,RS
2166,2025-04-25,438,48,HD Externo 1TB,17,4703.57,Cartão de Crédito,Pendente,SP
2167,2024-03-19,254,3,Pen Drive 64GB,14,3285.84,Boleto,Pago,RO
2168,2024-06-28,368,4,Impressora HP,4,3027.82,Cartão de Crédito,Pago,MG
2169,2024-09-08,931,39,Pen Drive 64GB,16,781.48,Cartão de Crédito,Pago,SE
2170,2024-03-23,553,46,Pen Drive 64GB,14,715.34,Transferência,Pago,ES
2171,2024-01-02,812,25,Notebook Dell,7,1473.83,Cartão de Crédito,Cancelado,RR
2172,2023-09-15,1101,40,Notebook Dell,14,2833.42,Dinheiro,Cancelado,RO
2173,2025-05-09,1587,11,Smartphone Samsung,2,4025.6,Transferência,Cancelado,
2174,2024-12-29,1220,24,Mouse Logitech,3,4439.65,Dinheiro,Pendente,CE
2175,2024-08-30,1464,27,Headset HyperX,20,3456.9,Cartão de Crédito,Cancelado,AC
2176,2024-02-20,898,38,Notebook Dell,6,542.88,Transferência,Pago,GO
2177,2025-08-02,616,27,Cadeira Gamer,18,4501.14,PIX,Cancelado,RS
2178,2023-12-16,641,17,Cadeira Gamer,11,4421.4,PIX,Pendente,MT
